"payer_id","diagnosis_code","activity_code","pa_risk_score"
"E001","N39.8","93000",0.0000
"E001","N39.8","96361",0.0000
"E001","N39.8","96365",0.0000
"E001","N39.8","96367",0.0000
"E001","N39.8","96374",0.0000
"E001","N39.8","96375",0.0000
"E001","N39.8","99283",0.0000
"E001","N39.8","99284",0.0000
"E001","N39.8","DC5-A195-02166-02",0.0000
"E001","N39.8","EM0-A371-10943-01",0.0000
"E001","N39.8","F15-6596-04308-02",0.0000
"E001","N39.8","G93-5627-01796-01",0.0000
"E001","N39.8","I59-2735-01668-01",0.0000
"E001","N39.8","K40-1551-04375-02",0.0000
"E001","N39.8","U90-7991-05180-04",0.0000
"E001","N39.9","51741",0.0000
"E001","N39.9","51798",0.0000
"E001","N39.9","52-31",0.0000
"E001","N39.9","74018",0.0000
"E001","N39.9","80048",0.0000
"E001","N39.9","80053",0.0000
"E001","N39.9","80061",0.0000
"E001","N39.9","81001",0.0000
"E001","N39.9","82043",0.0000
"E001","N39.9","82247",0.0000
"E001","N39.9","82306",0.0000
"E001","N39.9","82570",0.0000
"E001","N39.9","82607",0.0000
"E001","N39.9","82728",0.0000
"E001","N39.9","82746",0.0000
"E001","N39.9","83036",0.0000
"E001","N39.9","83540",0.0000
"E001","N39.9","83721",0.0000
"E001","N39.9","84075",0.0000
"E001","N39.9","84153",0.0000
"E001","N39.9","84439",0.0000
"E001","N39.9","84443",0.0000
"E001","N39.9","84450",0.0000
"E001","N39.9","84460",0.0000
"E001","N39.9","84481",0.0000
"E001","N39.9","85025",0.0000
"E001","N39.9","86140",0.0000
"E001","N39.9","99203",0.0000
"E001","N39.9","99204",0.0000
"E001","N40.0","044171",0.0000
"E001","N40.0","112420",0.0000
"E001","N40.0","51741",0.0000
"E001","N40.0","51798",0.0000
"E001","N40.0","71045",0.0000
"E001","N40.0","71046",0.0000
"E001","N40.0","73130",0.0000
"E001","N40.0","74150",0.0000
"E001","N40.0","74176",0.0000
"E001","N40.0","76700",0.0000
"E001","N40.0","76705",0.0000
"E001","N40.0","76856",0.0000
"E001","N40.0","76857",0.0000
"E001","N40.0","76870",0.0000
"E001","N40.0","80048",0.0000
"E001","N40.0","80053",0.0000
"E001","N40.0","80061",0.0000
"E001","N40.0","80069",0.0000
"E001","N40.0","80076",0.0000
"E001","N40.0","81001",0.0000
"E001","N40.0","81002",0.0000
"E001","N40.0","82040",0.0000
"E001","N40.0","82043",0.0000
"E001","N40.0","82150",0.0000
"E001","N40.0","82274",0.0000
"E001","N40.0","82306",0.0000
"E001","N40.0","82310",0.0000
"E001","N40.0","82330",0.0000
"E001","N40.0","82435",0.0000
"E001","N40.0","82533",0.0000
"E001","N40.0","82550",0.0000
"E001","N40.0","82565",0.0000
"E001","N40.0","82570",0.0000
"E001","N40.0","82607",0.0000
"E001","N40.0","82670",0.0000
"E001","N40.0","82728",0.0000
"E001","N40.0","82746",0.0000
"E001","N40.0","82784",0.0000
"E001","N40.0","82803",0.0000
"E001","N40.0","82947",0.0000
"E001","N40.0","82948",0.0000
"E001","N40.0","82955",0.0000
"E001","N40.0","82977",0.0000
"E001","N40.0","83001",0.0000
"E001","N40.0","83002",0.0000
"E001","N40.0","83021",0.0000
"E001","N40.0","83036",0.0000
"E001","N40.0","83516",0.0000
"E001","N40.0","83519",0.0000
"E001","N40.0","83540",0.0000
"E001","N40.0","83550",0.0000
"E001","N40.0","83615",0.0000
"E001","N40.0","83690",0.0000
"E001","N40.0","83695",0.0000
"E001","N40.0","83721",0.0000
"E001","N40.0","83735",0.0000
"E001","N40.0","83970",0.0000
"E001","N40.0","83993",0.0000
"E001","N40.0","84075",0.0000
"E001","N40.0","84100",0.0000
"E001","N40.0","84132",0.0000
"E001","N40.0","84153",0.0000
"E001","N40.0","84270",0.0000
"E001","N40.0","84295",0.0000
"E001","N40.0","84402",0.0000
"E001","N40.0","84403",0.0000
"E001","N40.0","84432",0.0000
"E001","N40.0","84439",0.0000
"E001","N40.0","84443",0.0000
"E001","N40.0","84446",0.0000
"E001","N40.0","84450",0.0000
"E001","N40.0","84460",0.0000
"E001","N40.0","84466",0.0000
"E001","N40.0","84481",0.0000
"E001","N40.0","84484",0.0000
"E001","N40.0","84520",0.0000
"E001","N40.0","84550",0.0000
"E001","N40.0","84630",0.0000
"E001","N40.0","84681",0.0000
"E001","N40.0","85018",0.0000
"E001","N40.0","85025",0.0000
"E001","N40.0","85045",0.0000
"E001","N40.0","85060",0.0000
"E001","N40.0","85610",0.0000
"E001","N40.0","85652",0.0000
"E001","N40.0","85660",0.0000
"E001","N40.0","85730",0.0000
"E001","N40.0","86038",0.0000
"E001","N40.0","86140",0.0000
"E001","N40.0","86200",0.0000
"E001","N40.0","86225",0.0000
"E001","N40.0","86255",0.0000
"E001","N40.0","86301",0.0000
"E001","N40.0","86341",0.0000
"E001","N40.0","86376",0.0000
"E001","N40.0","86431",0.0000
"E001","N40.0","86682",0.0000
"E001","N40.0","86800",0.0000
"E001","N40.0","87070",0.0000
"E001","N40.0","87081",0.0000
"E001","N40.0","87086",0.0000
"E001","N40.0","87177",0.0000
"E001","N40.0","87209",0.0000
"E001","N40.0","87338",0.0000
"E001","N40.0","93000",0.0000
"E001","N40.0","93306",0.0000
"E001","N40.0","95250",0.0000
"E001","N40.0","95251",0.0000
"E001","N40.0","95923",0.0000
"E001","N40.0","96361",0.0000
"E001","N40.0","96365",0.0000
"E001","N40.0","96367",0.0000
"E001","N40.0","96372",0.0000
"E001","N40.0","96374",0.0000
"E001","N40.0","96375",0.0000
"E001","N40.0","99202",0.0000
"E001","N40.0","99203",0.0000
"E001","N40.0","99204",0.0000
"E001","N40.0","99213",0.0000
"E001","N40.0","99214",0.0000
"E001","N40.0","99244",0.0000
"E001","N40.0","99283",0.0000
"E001","N40.0","99284",0.0000
"E001","N40.0","A18-3843-02051-01",1.0000
"E001","N40.0","A4253",0.0000
"E001","N40.0","A4259",0.0000
"E001","N40.0","A54-4708-01079-01",0.0000
"E001","N40.0","A94-4543-02253-01",1.0000
"E001","N40.0","B08-7850-05377-01",0.0000
"E001","N40.0","B46-2024-01574-01",0.0000
"E001","N40.0","B46-2024-01575-01",1.0000
"E001","N40.0","C08-0428-00492-01",0.0000
"E001","N40.0","C81-6076-06271-01",1.0000
"E001","N40.0","E40-2403-03004-01",0.0000
"E001","N40.0","EM0-A371-10943-01",0.0000
"E001","N40.0","EZ3-A445-11152-01",1.0000
"E001","N40.0","F15-6596-04308-02",0.0000
"E001","N40.0","F91-1624-03499-01",1.0000
"E001","N40.0","G93-9689-05904-02",0.5000
"E001","N40.0","H68-0448-00521-01",0.0000
"E001","N40.0","H92-3496-02958-01",0.0000
"E001","N40.0","H95-A356-02568-01",0.0000
"E001","N40.0","I59-2735-01668-01",0.0000
"E001","N40.0","I66-3614-05496-01",0.3333
"E001","N40.0","I73-2661-05113-01",0.0000
"E001","N40.0","I75-2662-05111-01",1.0000
"E001","N40.0","J39-3402-04579-01",0.0000
"E001","N40.0","K40-1551-04375-02",0.0000
"E001","N40.0","L20-A709-05905-02",0.0000
"E001","N40.0","N37-7055-04532-01",0.0000
"E001","N40.0","N37-8947-04176-03",0.0000
"E001","N40.0","O62-0025-05154-01",0.0000
"E001","N40.0","P18-6597-04970-01",0.0000
"E001","N40.0","U90-7991-05180-04",0.0000
"E001","N40.0","V30-8078-00307-01",0.0000
"E001","N40.0","W14-B876-13832-02",0.0000
"E001","N40.1","01103",0.0000
"E001","N40.1","02601",0.0000
"E001","N40.1","044171",0.0000
"E001","N40.1","044211",0.0000
"E001","N40.1","054192",0.0000
"E001","N40.1","111301",0.0000
"E001","N40.1","112420",0.0000
"E001","N40.1","114101",0.0000
"E001","N40.1","114123",0.0000
"E001","N40.1","121141",0.5000
"E001","N40.1","17-32",0.0000
"E001","N40.1","20553",0.0000
"E001","N40.1","31231",0.0000
"E001","N40.1","51702",0.0000
"E001","N40.1","51741",0.0000
"E001","N40.1","51798",0.0000
"E001","N40.1","70450",0.0000
"E001","N40.1","71045",0.0000
"E001","N40.1","71046",0.0000
"E001","N40.1","72100",0.0000
"E001","N40.1","72110",0.0000
"E001","N40.1","72148",0.0000
"E001","N40.1","73630",0.0000
"E001","N40.1","74150",0.0000
"E001","N40.1","74176",0.0000
"E001","N40.1","76700",0.0000
"E001","N40.1","76770",0.0000
"E001","N40.1","76856",0.0000
"E001","N40.1","76857",0.0000
"E001","N40.1","76870",0.0000
"E001","N40.1","76873",0.0000
"E001","N40.1","76882",0.0000
"E001","N40.1","80048",0.0000
"E001","N40.1","80053",0.0000
"E001","N40.1","80061",0.0000
"E001","N40.1","80069",0.0000
"E001","N40.1","80076",0.0000
"E001","N40.1","80197",0.0000
"E001","N40.1","81001",0.0000
"E001","N40.1","81002",0.0000
"E001","N40.1","82040",0.0000
"E001","N40.1","82043",0.0000
"E001","N40.1","82105",0.0000
"E001","N40.1","82150",0.0000
"E001","N40.1","82247",0.0000
"E001","N40.1","82248",0.0000
"E001","N40.1","82274",0.0000
"E001","N40.1","82306",0.0000
"E001","N40.1","82310",0.0000
"E001","N40.1","82330",0.0000
"E001","N40.1","82378",0.0000
"E001","N40.1","82435",0.0000
"E001","N40.1","82533",0.0000
"E001","N40.1","82550",0.0000
"E001","N40.1","82565",0.0000
"E001","N40.1","82570",0.0000
"E001","N40.1","82607",0.0000
"E001","N40.1","82670",0.0000
"E001","N40.1","82728",0.0000
"E001","N40.1","82746",0.0000
"E001","N40.1","82784",0.0000
"E001","N40.1","82803",0.0000
"E001","N40.1","82805",0.0000
"E001","N40.1","82947",0.0000
"E001","N40.1","82948",0.0000
"E001","N40.1","82955",0.0000
"E001","N40.1","82962",0.0000
"E001","N40.1","82977",0.0000
"E001","N40.1","83001",0.0000
"E001","N40.1","83002",0.0000
"E001","N40.1","83010",0.0000
"E001","N40.1","83021",0.0000
"E001","N40.1","83036",0.0000
"E001","N40.1","83516",0.0000
"E001","N40.1","83520",0.0000
"E001","N40.1","83540",0.0000
"E001","N40.1","83550",0.0000
"E001","N40.1","83615",0.0000
"E001","N40.1","83690",0.0000
"E001","N40.1","83695",0.0000
"E001","N40.1","83721",0.0000
"E001","N40.1","83735",0.0000
"E001","N40.1","83880",0.0000
"E001","N40.1","83883",0.0000
"E001","N40.1","83970",0.0000
"E001","N40.1","83993",0.0000
"E001","N40.1","84075",0.0000
"E001","N40.1","84100",0.0000
"E001","N40.1","84132",0.0000
"E001","N40.1","84146",0.0000
"E001","N40.1","84153",0.0000
"E001","N40.1","84154",0.0000
"E001","N40.1","84155",0.0000
"E001","N40.1","84156",0.0000
"E001","N40.1","84165",0.0000
"E001","N40.1","84255",0.0000
"E001","N40.1","84270",0.0000
"E001","N40.1","84295",0.0000
"E001","N40.1","84305",0.0000
"E001","N40.1","84402",0.0000
"E001","N40.1","84403",0.0000
"E001","N40.1","84432",0.0000
"E001","N40.1","84439",0.0000
"E001","N40.1","84443",0.0000
"E001","N40.1","84450",0.0000
"E001","N40.1","84460",0.0000
"E001","N40.1","84466",0.0000
"E001","N40.1","84481",0.0000
"E001","N40.1","84484",0.0000
"E001","N40.1","84520",0.0000
"E001","N40.1","84550",0.0000
"E001","N40.1","84630",0.0000
"E001","N40.1","84681",0.0000
"E001","N40.1","85018",0.0000
"E001","N40.1","85025",0.0000
"E001","N40.1","85045",0.0000
"E001","N40.1","85060",0.0000
"E001","N40.1","85610",0.0000
"E001","N40.1","85652",0.0000
"E001","N40.1","85660",0.0000
"E001","N40.1","85730",0.0000
"E001","N40.1","86038",0.0000
"E001","N40.1","86039",0.0000
"E001","N40.1","86140",0.0000
"E001","N40.1","86160",0.0000
"E001","N40.1","86200",0.0000
"E001","N40.1","86225",0.0000
"E001","N40.1","86235",0.0000
"E001","N40.1","86255",0.0000
"E001","N40.1","86256",0.0000
"E001","N40.1","86301",0.0000
"E001","N40.1","86334",0.0000
"E001","N40.1","86376",0.0000
"E001","N40.1","86431",0.0000
"E001","N40.1","86703",0.0000
"E001","N40.1","86800",0.0000
"E001","N40.1","86803",0.0000
"E001","N40.1","87070",0.0000
"E001","N40.1","87081",0.0000
"E001","N40.1","87086",0.0000
"E001","N40.1","87177",0.0000
"E001","N40.1","87209",0.0000
"E001","N40.1","87338",0.0000
"E001","N40.1","87340",0.0000
"E001","N40.1","87341",0.0000
"E001","N40.1","92553",0.0000
"E001","N40.1","92567",0.0000
"E001","N40.1","92625",0.0000
"E001","N40.1","93000",0.0000
"E001","N40.1","93306",0.0000
"E001","N40.1","95249",0.0000
"E001","N40.1","95250",0.0000
"E001","N40.1","95251",0.0000
"E001","N40.1","95923",0.0000
"E001","N40.1","96361",0.0000
"E001","N40.1","96365",0.0000
"E001","N40.1","96367",0.0000
"E001","N40.1","96374",0.0000
"E001","N40.1","96375",0.0000
"E001","N40.1","99202",0.0000
"E001","N40.1","99203",0.0000
"E001","N40.1","99204",0.0000
"E001","N40.1","99212",0.0000
"E001","N40.1","99213",0.0000
"E001","N40.1","99214",0.0000
"E001","N40.1","99244",0.0000
"E001","N40.1","99283",0.0000
"E001","N40.1","99284",0.0000
"E001","N40.1","A18-3843-02051-01",0.0909
"E001","N40.1","A4215",0.4000
"E001","N40.1","A4253",0.2500
"E001","N40.1","A4259",0.3333
"E001","N40.1","A4649",0.0000
"E001","N40.1","A77-6241-06186-01",0.0000
"E001","N40.1","A78-4427-00725-01",0.0000
"E001","N40.1","A9276",0.3333
"E001","N40.1","AX7-9839-05904-01",0.2500
"E001","N40.1","B08-5995-00180-01",0.0000
"E001","N40.1","B08-7850-05377-01",0.1818
"E001","N40.1","B46-0676-05512-01",0.0000
"E001","N40.1","B46-2024-01574-01",0.2727
"E001","N40.1","B46-3628-02156-01",0.2500
"E001","N40.1","B46-3628-02157-01",0.0000
"E001","N40.1","B46-4387-00779-01",0.0000
"E001","N40.1","B46-4582-00785-01",0.0000
"E001","N40.1","B46-5682-01576-01",0.0000
"E001","N40.1","B46-5682-01578-01",0.0000
"E001","N40.1","B48-1158-04970-01",0.0000
"E001","N40.1","B48-1158-04971-01",0.1667
"E001","N40.1","B48-5759-03478-01",0.0000
"E001","N40.1","C08-0428-00492-01",0.0000
"E001","N40.1","C80-2663-02031-01",0.5000
"E001","N40.1","C80-3271-05399-01",0.5000
"E001","N40.1","C81-1518-00721-01",0.0000
"E001","N40.1","C81-6076-06271-01",0.2500
"E001","N40.1","C83-5340-00305-01",1.0000
"E001","N40.1","C86-3423-00262-01",1.0000
"E001","N40.1","E34-0581-00679-01",0.0000
"E001","N40.1","E40-A159-10664-01",0.0000
"E001","N40.1","E40-B893-13934-01",0.0000
"E001","N40.1","E40-B893-13935-01",0.5000
"E001","N40.1","E40-B893-13937-01",0.4000
"E001","N40.1","E40-B893-13939-01",0.0000
"E001","N40.1","EM0-A371-10943-01",0.0000
"E001","N40.1","EZ3-A445-11152-01",0.0000
"E001","N40.1","F15-6596-04308-02",0.0000
"E001","N40.1","F62-5479-05003-01",1.0000
"E001","N40.1","F72-3994-07613-03",1.0000
"E001","N40.1","G28-6287-03552-01",1.0000
"E001","N40.1","G93-9689-05904-02",0.2222
"E001","N40.1","H07-7236-07231-01",0.2500
"E001","N40.1","H21-1326-01676-02",0.0000
"E001","N40.1","H21-2547-04308-01",0.0000
"E001","N40.1","H21-5699-05984-01",0.0000
"E001","N40.1","H37-4002-04325-03",0.0000
"E001","N40.1","H45-6844-04173-01",0.0000
"E001","N40.1","H46-4867-05181-01",0.0000
"E001","N40.1","H49-2962-00969-01",0.0000
"E001","N40.1","H68-0448-00520-01",0.0000
"E001","N40.1","H68-0448-00521-01",0.1429
"E001","N40.1","H68-0448-00522-01",0.0000
"E001","N40.1","H68-0954-03862-01",0.0000
"E001","N40.1","H68-5784-03368-01",0.0000
"E001","N40.1","H68-7321-05377-01",0.0000
"E001","N40.1","H92-1145-04438-01",1.0000
"E001","N40.1","H92-1145-04439-01",0.0000
"E001","N40.1","H92-5459-05623-01",0.0000
"E001","N40.1","H95-3096-00290-01",0.0000
"E001","N40.1","H95-3272-05397-03",0.0000
"E001","N40.1","H95-A356-02568-01",0.2500
"E001","N40.1","H98-2395-03008-01",0.0000
"E001","N40.1","HY0-B294-01799-01",0.3333
"E001","N40.1","I00-0941-05377-01",0.4737
"E001","N40.1","I00-1196-01991-01",1.0000
"E001","N40.1","I17-4542-00140-01",0.0000
"E001","N40.1","I17-5380-02783-01",0.0000
"E001","N40.1","I18-0147-03200-01",0.0000
"E001","N40.1","I59-2735-01668-01",0.0000
"E001","N40.1","I59-3543-04003-01",0.5000
"E001","N40.1","I61-3220-01086-01",0.0000
"E001","N40.1","I66-3614-05496-01",0.1481
"E001","N40.1","I67-1104-00729-01",0.0000
"E001","N40.1","I67-1106-00730-01",0.3333
"E001","N40.1","I68-2213-03687-01",0.0000
"E001","N40.1","I68-2214-03684-01",0.0000
"E001","N40.1","I68-2214-03688-01",0.0000
"E001","N40.1","I72-2471-03513-01",0.0000
"E001","N40.1","I72-2660-05114-01",0.1250
"E001","N40.1","I73-2661-05112-01",0.0000
"E001","N40.1","I73-2661-05113-01",0.2000
"E001","N40.1","I75-5964-06162-01",0.0000
"E001","N40.1","IT8-B469-12934-01",0.0000
"E001","N40.1","J16-2370-00862-01",0.0000
"E001","N40.1","J19-4401-00911-01",0.0000
"E001","N40.1","J44-4833-00823-01",0.0000
"E001","N40.1","J45-1409-05780-01",0.0000
"E001","N40.1","J45-1780-00307-01",0.0000
"E001","N40.1","J45-1780-00309-01",0.0000
"E001","N40.1","J45-5619-01788-01",0.0000
"E001","N40.1","J45-5625-01768-02",0.0000
"E001","N40.1","J58-3733-02981-01",0.0000
"E001","N40.1","J58-4690-02976-01",0.0000
"E001","N40.1","J58-5275-02985-01",0.0000
"E001","N40.1","J58-5275-02986-01",0.0000
"E001","N40.1","J58-7900-07748-01",1.0000
"E001","N40.1","J58-7901-07749-01",0.3333
"E001","N40.1","J58-7902-07750-01",0.0000
"E001","N40.1","J82-3885-00670-01",0.0000
"E001","N40.1","K06-4842-05041-01",0.0000
"E001","N40.1","K30-0881-03948-01",0.0000
"E001","N40.1","K35-5664-00214-01",0.0000
"E001","N40.1","K39-2955-00520-02",0.0000
"E001","N40.1","K39-2955-00521-02",0.5000
"E001","N40.1","K40-1551-04375-02",0.0000
"E001","N40.1","K54-0851-01037-02",0.0000
"E001","N40.1","K54-2727-03227-01",0.0000
"E001","N40.1","K57-4867-05178-01",0.0000
"E001","N40.1","L20-A709-05905-02",0.0000
"E001","N40.1","L33-2109-00869-01",0.0000
"E001","N40.1","L72-1046-01352-01",0.0000
"E001","N40.1","L78-2845-02989-01",0.1429
"E001","N40.1","L78-5246-06551-01",0.0000
"E001","N40.1","L91-2849-02491-01",0.0000
"E001","N40.1","L95-8457-08323-02",0.0000
"E001","N40.1","L96-5311-04867-01",0.0000
"E001","N40.1","M08-0600-06387-01",0.5000
"E001","N40.1","M08-3860-05381-01",0.0000
"E001","N40.1","M08-3861-05382-01",0.2632
"E001","N40.1","M08-5496-05270-01",0.0000
"E001","N40.1","M08-9341-05377-01",0.0000
"E001","N40.1","M22-1011-03503-01",0.0000
"E001","N40.1","M40-6360-04440-01",1.0000
"E001","N40.1","M40-6361-04441-01",0.0000
"E001","N40.1","M40-6363-04443-01",0.5000
"E001","N40.1","M40-6365-04448-01",0.3333
"E001","N40.1","N01-1867-03128-01",0.5000
"E001","N40.1","N01-4928-03510-01",0.0000
"E001","N40.1","N31-7905-07844-01",0.0000
"E001","N40.1","N35-5666-00180-01",1.0000
"E001","N40.1","N37-2106-04297-01",0.3333
"E001","N40.1","N37-7055-04533-01",0.0000
"E001","N40.1","N37-8947-04176-03",0.0000
"E001","N40.1","N50-2957-02030-01",0.3333
"E001","N40.1","O62-0025-05154-01",0.0000
"E001","N40.1","P05-1325-01669-04",0.5000
"E001","N40.1","P18-6597-04970-01",0.0000
"E001","N40.1","P18-6597-04971-01",0.0000
"E001","N40.1","P27-1970-00097-01",1.0000
"E001","N40.1","PA0-C975-03232-01",0.0000
"E001","N40.1","Q56-3254-03772-02",1.0000
"E001","N40.1","R14-7609-04295-01",0.0000
"E001","N40.1","R14-7609-04297-01",0.0000
"E001","N40.1","U90-7991-05180-04",0.0000
"E001","N40.1","V30-7944-02158-01",0.0000
"E001","N40.1","V30-7944-02162-01",0.0000
"E001","N40.1","V30-8078-00307-01",0.0000
"E001","N40.1","V30-9459-05777-01",0.5000
"E001","N40.1","V30-9459-05780-01",0.6667
"E001","N40.1","W14-B876-13832-02",0.0000
"E001","N40.1","Y26-1147-01106-01",0.0000
"E001","N40.1","Z13-8568-03608-01",0.0000
"E001","N40.1","Z90-8683-01992-01",0.4000
"E001","N40.2","80061",0.0000
"E001","N40.2","80076",0.0000
"E001","N40.2","82043",0.0000
"E001","N40.2","82150",0.0000
"E001","N40.2","82306",0.0000
"E001","N40.2","82310",0.0000
"E001","N40.2","82565",0.0000
"E001","N40.2","82570",0.0000
"E001","N40.2","82947",0.0000
"E001","N40.2","83036",0.0000
"E001","N40.2","83519",0.0000
"E001","N40.2","83690",0.0000
"E001","N40.2","83721",0.0000
"E001","N40.2","83735",0.0000
"E001","N40.2","84132",0.0000
"E001","N40.2","84153",0.0000
"E001","N40.2","84295",0.0000
"E001","N40.2","84432",0.0000
"E001","N40.2","84439",0.0000
"E001","N40.2","84443",0.0000
"E001","N40.2","84446",0.0000
"E001","N40.2","84681",0.0000
"E001","N40.2","86341",0.0000
"E001","N40.2","86376",0.0000
"E001","N40.2","86800",0.0000
"E001","N40.2","99203",0.0000
"E001","N41.0","51741",0.0000
"E001","N41.0","51798",0.0000
"E001","N41.0","72197",0.0000
"E001","N41.0","73120",0.0000
"E001","N41.0","73521",0.0000
"E001","N41.0","73721",0.0000
"E001","N41.0","76870",0.0000
"E001","N41.0","80069",0.0000
"E001","N41.0","81001",0.0000
"E001","N41.0","82595",0.0000
"E001","N41.0","83001",0.0000
"E001","N41.0","83002",0.0000
"E001","N41.0","83036",0.0000
"E001","N41.0","83883",0.0000
"E001","N41.0","84075",0.0000
"E001","N41.0","84153",0.0000
"E001","N41.0","84165",0.0000
"E001","N41.0","84403",0.0000
"E001","N41.0","84450",0.0000
"E001","N41.0","84460",0.0000
"E001","N41.0","85025",0.0000
"E001","N41.0","85652",0.0000
"E001","N41.0","86140",0.0000
"E001","N41.0","87070",0.0000
"E001","N41.0","87086",0.0000
"E001","N41.0","87205",0.0000
"E001","N41.0","99203",0.0000
"E001","N41.0","99204",0.0000
"E001","N41.0","99213",0.0000
"E001","N41.0","99214",0.0000
"E001","N41.1","73565",0.0000
"E001","N41.1","77081",0.0000
"E001","N41.1","80069",0.0000
"E001","N41.1","82247",0.0000
"E001","N41.1","82248",0.0000
"E001","N41.1","82306",0.0000
"E001","N41.1","82607",0.0000
"E001","N41.1","82728",0.0000
"E001","N41.1","82746",0.0000
"E001","N41.1","82977",0.0000
"E001","N41.1","83036",0.0000
"E001","N41.1","84443",0.0000
"E001","N41.1","84450",0.0000
"E001","N41.1","84460",0.0000
"E001","N41.1","85025",0.0000
"E001","N41.1","85652",0.0000
"E001","N41.1","86140",0.0000
"E001","N41.1","99203",0.0000
"E001","N41.2","99203",0.0000
"E001","N41.2","99213",0.0000
"E001","N42.30","99203",0.0000
"E001","N42.39","99203",0.0000
"E001","N42.89","72100",0.0000
"E001","N42.89","74176",0.0000
"E001","N42.89","76700",0.0000
"E001","N42.89","80048",0.0000
"E001","N42.89","80053",0.0000
"E001","N42.89","80061",0.0000
"E001","N42.89","81001",0.0000
"E001","N42.89","82043",0.0000
"E001","N42.89","82306",0.0000
"E001","N42.89","82550",0.0000
"E001","N42.89","82570",0.0000
"E001","N42.89","82607",0.0000
"E001","N42.89","82746",0.0000
"E001","N42.89","82977",0.0000
"E001","N42.89","83036",0.0000
"E001","N42.89","83721",0.0000
"E001","N42.89","83735",0.0000
"E001","N42.89","84100",0.0000
"E001","N42.89","84153",0.0000
"E001","N42.89","84439",0.0000
"E001","N42.89","84443",0.0000
"E001","N42.89","84481",0.0000
"E001","N42.89","84550",0.0000
"E001","N42.89","85025",0.0000
"E001","N42.89","86140",0.0000
"E001","N42.89","96365",0.0000
"E001","N42.89","96375",0.0000
"E001","N42.89","99203",0.0000
"E001","N42.89","99213",0.0000
"E001","N42.89","99284",0.0000
"E001","N42.89","F15-6596-04308-02",0.0000
"E001","N42.89","K40-1551-04375-02",0.0000
"E001","N42.9","71045",0.0000
"E001","N42.9","80048",0.0000
"E001","N42.9","80053",0.0000
"E001","N42.9","80061",0.0000
"E001","N42.9","81001",0.0000
"E001","N42.9","82043",0.0000
"E001","N42.9","82247",0.0000
"E001","N42.9","82306",0.0000
"E001","N42.9","82570",0.0000
"E001","N42.9","82607",0.0000
"E001","N42.9","82728",0.0000
"E001","N42.9","82746",0.0000
"E001","N42.9","83036",0.0000
"E001","N42.9","83721",0.0000
"E001","N42.9","83735",0.0000
"E001","N42.9","84075",0.0000
"E001","N42.9","84153",0.0000
"E001","N42.9","84443",0.0000
"E001","N42.9","84450",0.0000
"E001","N42.9","84460",0.0000
"E001","N42.9","85025",0.0000
"E001","N42.9","93000",0.0000
"E001","N42.9","99204",0.0000
"E001","N42.9","99213",0.0000
"E001","N43.1","76870",0.0000
"E001","N43.1","80053",0.0000
"E001","N43.1","81001",0.0000
"E001","N43.1","85025",0.0000
"E001","N43.1","86140",0.0000
"E001","N43.1","99283",0.0000
"E001","N43.2","25-02",0.0000
"E001","N43.2","55040",0.5000
"E001","N43.2","74150",0.0000
"E001","N43.2","74176",0.0000
"E001","N43.2","76870",0.0000
"E001","N43.2","80053",0.0000
"E001","N43.2","80069",0.0000
"E001","N43.2","81001",0.0000
"E001","N43.2","82550",0.0000
"E001","N43.2","82947",0.0000
"E001","N43.2","83021",0.0000
"E001","N43.2","83036",0.0000
"E001","N43.2","85025",0.0000
"E001","N43.2","86140",0.0000
"E001","N43.2","96361",0.0000
"E001","N43.2","96365",0.0000
"E001","N43.2","96375",0.0000
"E001","N43.2","99202",0.0000
"E001","N43.2","99203",0.0000
"E001","N43.2","99204",0.0000
"E001","N43.2","99213",0.0000
"E001","N43.2","99284",0.0000
"E001","N43.2","EM0-A371-10943-01",0.0000
"E001","N43.2","F15-6596-04308-02",0.0000
"E001","N43.2","N37-8947-04176-03",0.0000
"E001","N43.2","W14-B876-13832-02",0.0000
"E001","N43.3","25-02",0.0000
"E001","N43.3","55040",0.5000
"E001","N43.3","71045",0.0000
"E001","N43.3","76705",0.0000
"E001","N43.3","76870",0.0000
"E001","N43.3","76882",0.0000
"E001","N43.3","80053",0.0000
"E001","N43.3","82435",0.0000
"E001","N43.3","82565",0.0000
"E001","N43.3","82947",0.0000
"E001","N43.3","84132",0.0000
"E001","N43.3","84295",0.0000
"E001","N43.3","84520",0.0000
"E001","N43.3","85025",0.0000
"E001","N43.3","85610",0.0000
"E001","N43.3","85730",0.0000
"E001","N43.3","86140",0.0000
"E001","N43.3","86703",0.0000
"E001","N43.3","86803",0.0000
"E001","N43.3","87340",0.0000
"E001","N43.3","93000",0.0000
"E001","N43.3","93975",0.0000
"E001","N43.3","96374",0.0000
"E001","N43.3","99202",0.0000
"E001","N43.3","99203",0.0000
"E001","N43.3","99213",0.0000
"E001","N43.3","99284",0.0000
"E001","N43.3","F15-6596-04308-02",0.0000
"E001","N43.40","80053",0.0000
"E001","N43.40","81001",0.0000
"E001","N43.40","85025",0.0000
"E001","N43.40","86140",0.0000
"E001","N43.40","93975",0.0000
"E001","N43.40","99203",0.0000
"E001","N43.40","99251",0.0000
"E001","N43.40","99283",0.0000
"E001","N43.41","99204",0.0000
"E001","N43.41","99213",0.0000
"E001","N43.42","82947",0.0000
"E001","N43.42","85025",0.0000
